experiment_id,feature,k1,k2,dropout1,dropout2,batch_size,lr,test_acc,precision,recall,f1_score,final_train_loss,min_train_loss,training_time_sec,num_params,confusion_matrix_path,classification_report_path,learning_curve_path
1122,MFCC+GFCC,64,128,0.2,0.3,32,0.0001,68.62113402061856,0.6104918989509536,0.5442897683693818,0.5212616300023499,0.5954044073014646,0.5936073100244676,17.07425594329834,74754,Results/Tuning\cm_exp_1122.csv,Results/Tuning\report_exp_1122.csv,Results/Tuning\learning_curve_exp_1122.csv
1123,MFCC+GFCC,64,128,0.2,0.3,64,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6222155847216165,0.6218830000969672,14.579637289047241,74754,Results/Tuning\cm_exp_1123.csv,Results/Tuning\report_exp_1123.csv,Results/Tuning\learning_curve_exp_1123.csv
1124,MFCC+GFCC,64,128,0.2,0.3,64,0.001,71.3917525773196,0.6624215614647865,0.624474612670655,0.6314934960758267,0.5671368904652134,0.5642856330640854,14.466870784759521,74754,Results/Tuning\cm_exp_1124.csv,Results/Tuning\report_exp_1124.csv,Results/Tuning\learning_curve_exp_1124.csv
1125,MFCC+GFCC,64,128,0.2,0.3,64,0.0001,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6093602382367657,0.6081647299310212,14.332751274108887,74754,Results/Tuning\cm_exp_1125.csv,Results/Tuning\report_exp_1125.csv,Results/Tuning\learning_curve_exp_1125.csv
1126,MFCC+GFCC,64,128,0.2,0.4,16,0.01,71.00515463917526,0.6570515519871236,0.6287237306335327,0.6354715799363224,0.5287347523985193,0.5287347523985193,24.076319932937622,74754,Results/Tuning\cm_exp_1126.csv,Results/Tuning\report_exp_1126.csv,Results/Tuning\learning_curve_exp_1126.csv
1127,MFCC+GFCC,64,128,0.2,0.4,16,0.001,74.03350515463917,0.7038963495365992,0.6508935419542874,0.6614953810217334,0.5168991212841618,0.5168991212841618,23.652649641036987,74754,Results/Tuning\cm_exp_1127.csv,Results/Tuning\report_exp_1127.csv,Results/Tuning\learning_curve_exp_1127.csv
1128,MFCC+GFCC,64,128,0.2,0.4,16,0.0001,68.68556701030928,0.6219129391127729,0.5202561742598558,0.46303694739090195,0.5976024172331905,0.5959786869646088,25.26757502555847,74754,Results/Tuning\cm_exp_1128.csv,Results/Tuning\report_exp_1128.csv,Results/Tuning\learning_curve_exp_1128.csv
1129,MFCC+GFCC,64,128,0.2,0.4,32,0.01,73.51804123711341,0.7291729035193811,0.6100897376898298,0.6109528383879969,0.5160062280861107,0.5160062280861107,16.744681358337402,74754,Results/Tuning\cm_exp_1129.csv,Results/Tuning\report_exp_1129.csv,Results/Tuning\learning_curve_exp_1129.csv
1130,MFCC+GFCC,64,128,0.2,0.4,32,0.001,72.0360824742268,0.7215947203288975,0.5785473232090812,0.5636959095843772,0.5234821917237462,0.5234821917237462,16.8575918674469,74754,Results/Tuning\cm_exp_1130.csv,Results/Tuning\report_exp_1130.csv,Results/Tuning\learning_curve_exp_1130.csv
1131,MFCC+GFCC,64,128,0.2,0.4,32,0.0001,68.23453608247422,0.5988550129785049,0.538192207393772,0.5119730325325373,0.6013633877844424,0.5993960517483788,16.79289150238037,74754,Results/Tuning\cm_exp_1131.csv,Results/Tuning\report_exp_1131.csv,Results/Tuning\learning_curve_exp_1131.csv
1132,MFCC+GFCC,64,128,0.2,0.4,64,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.630556494318029,0.6220071296538076,14.391122341156006,74754,Results/Tuning\cm_exp_1132.csv,Results/Tuning\report_exp_1132.csv,Results/Tuning\learning_curve_exp_1132.csv
1133,MFCC+GFCC,64,128,0.2,0.4,64,0.001,70.87628865979381,0.7065800185273559,0.5564427059364934,0.5270525733856506,0.557570590447354,0.557570590447354,14.582124948501587,74754,Results/Tuning\cm_exp_1133.csv,Results/Tuning\report_exp_1133.csv,Results/Tuning\learning_curve_exp_1133.csv
1134,MFCC+GFCC,64,128,0.2,0.4,64,0.0001,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.600823042533731,0.600823042533731,14.443575859069824,74754,Results/Tuning\cm_exp_1134.csv,Results/Tuning\report_exp_1134.csv,Results/Tuning\learning_curve_exp_1134.csv
1135,MFCC+GFCC,64,128,0.3,0.3,16,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6262391856530818,0.6244926396908799,24.866905689239502,74754,Results/Tuning\cm_exp_1135.csv,Results/Tuning\report_exp_1135.csv,Results/Tuning\learning_curve_exp_1135.csv
1136,MFCC+GFCC,64,128,0.3,0.3,16,0.001,73.38917525773195,0.6924383698433502,0.6478102469703942,0.6574912566159832,0.5188260649035616,0.5188260649035616,24.90911078453064,74754,Results/Tuning\cm_exp_1136.csv,Results/Tuning\report_exp_1136.csv,Results/Tuning\learning_curve_exp_1136.csv
1137,MFCC+GFCC,64,128,0.3,0.3,16,0.0001,68.29896907216495,0.6183333333333334,0.5958429206933579,0.59968124816508,0.5970204896558591,0.595741772312459,23.27363920211792,74754,Results/Tuning\cm_exp_1137.csv,Results/Tuning\report_exp_1137.csv,Results/Tuning\learning_curve_exp_1137.csv
1138,MFCC+GFCC,64,128,0.3,0.3,32,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6256240261567606,0.6232556911739143,16.958398580551147,74754,Results/Tuning\cm_exp_1138.csv,Results/Tuning\report_exp_1138.csv,Results/Tuning\learning_curve_exp_1138.csv
1139,MFCC+GFCC,64,128,0.3,0.3,32,0.001,73.58247422680412,0.6923386110237322,0.6688295750882037,0.6766351188733861,0.5274381872769949,0.5274381872769949,16.938031911849976,74754,Results/Tuning\cm_exp_1139.csv,Results/Tuning\report_exp_1139.csv,Results/Tuning\learning_curve_exp_1139.csv
1140,MFCC+GFCC,64,128,0.3,0.3,32,0.0001,67.71907216494846,0.5935497665673561,0.550755483969934,0.5393384572454696,0.6031957507133484,0.6013940374593477,16.809552907943726,74754,Results/Tuning\cm_exp_1140.csv,Results/Tuning\report_exp_1140.csv,Results/Tuning\learning_curve_exp_1140.csv
1141,MFCC+GFCC,64,128,0.3,0.3,64,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6217514632209655,0.6217514632209655,14.452077150344849,74754,Results/Tuning\cm_exp_1141.csv,Results/Tuning\report_exp_1141.csv,Results/Tuning\learning_curve_exp_1141.csv
1142,MFCC+GFCC,64,128,0.3,0.3,64,0.001,69.6520618556701,0.7255007990185792,0.526787083908575,0.4665627510776499,0.5511261843225007,0.5511261843225007,14.491616010665894,74754,Results/Tuning\cm_exp_1142.csv,Results/Tuning\report_exp_1142.csv,Results/Tuning\learning_curve_exp_1142.csv
1143,MFCC+GFCC,64,128,0.3,0.3,64,0.0001,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6059201981431694,0.6059201981431694,14.713176012039185,74754,Results/Tuning\cm_exp_1143.csv,Results/Tuning\report_exp_1143.csv,Results/Tuning\learning_curve_exp_1143.csv
1144,MFCC+GFCC,64,128,0.3,0.4,16,0.01,68.4278350515464,0.6237113402061856,0.6071329958582605,0.611429038587312,0.5572929353652608,0.5572929353652608,24.17216205596924,74754,Results/Tuning\cm_exp_1144.csv,Results/Tuning\report_exp_1144.csv,Results/Tuning\learning_curve_exp_1144.csv
1145,MFCC+GFCC,64,128,0.3,0.4,16,0.001,72.80927835051546,0.6887280516458023,0.6952983586439638,0.6915803174686892,0.5050169752057652,0.5050169752057652,24.996598720550537,74754,Results/Tuning\cm_exp_1145.csv,Results/Tuning\report_exp_1145.csv,Results/Tuning\learning_curve_exp_1145.csv
1146,MFCC+GFCC,64,128,0.3,0.4,16,0.0001,68.49226804123711,0.6289539983204255,0.5079498389323516,0.42902670286935657,0.5955592164502235,0.5955592164502235,25.09122109413147,74754,Results/Tuning\cm_exp_1146.csv,Results/Tuning\report_exp_1146.csv,Results/Tuning\learning_curve_exp_1146.csv
1147,MFCC+GFCC,64,128,0.3,0.4,32,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6236388206481933,0.6231814874185099,16.742151975631714,74754,Results/Tuning\cm_exp_1147.csv,Results/Tuning\report_exp_1147.csv,Results/Tuning\learning_curve_exp_1147.csv
1148,MFCC+GFCC,64,128,0.3,0.4,32,0.001,73.7757731958763,0.7037329412714721,0.640293756711152,0.6500427983767088,0.5272166832073315,0.5272166832073315,17.42774796485901,74754,Results/Tuning\cm_exp_1148.csv,Results/Tuning\report_exp_1148.csv,Results/Tuning\learning_curve_exp_1148.csv
1149,MFCC+GFCC,64,128,0.3,0.4,32,0.0001,68.1701030927835,0.3412903225806452,0.4990566037735849,0.4053639846743295,0.6020976673912357,0.6020976673912357,16.326041221618652,74754,Results/Tuning\cm_exp_1149.csv,Results/Tuning\report_exp_1149.csv,Results/Tuning\learning_curve_exp_1149.csv
1150,MFCC+GFCC,64,128,0.3,0.4,64,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6273882453159619,0.6217009713572841,14.420604228973389,74754,Results/Tuning\cm_exp_1150.csv,Results/Tuning\report_exp_1150.csv,Results/Tuning\learning_curve_exp_1150.csv
1151,MFCC+GFCC,64,128,0.3,0.4,64,0.001,70.42525773195877,0.6486838654497256,0.6206665132689063,0.6268087413658974,0.56510105408648,0.56510105408648,14.514214038848877,74754,Results/Tuning\cm_exp_1151.csv,Results/Tuning\report_exp_1151.csv,Results/Tuning\learning_curve_exp_1151.csv
1152,MFCC+GFCC,64,128,0.3,0.4,64,0.0001,67.5257731958763,0.5579724572755932,0.5133992943703022,0.4613708666730936,0.6054672066883374,0.6054672066883374,14.422798871994019,74754,Results/Tuning\cm_exp_1152.csv,Results/Tuning\report_exp_1152.csv,Results/Tuning\learning_curve_exp_1152.csv
1153,MFCC+GFCC,64,256,0.2,0.3,16,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6244973291549579,0.6241602243446722,24.384896278381348,148866,Results/Tuning\cm_exp_1153.csv,Results/Tuning\report_exp_1153.csv,Results/Tuning\learning_curve_exp_1153.csv
1154,MFCC+GFCC,64,256,0.2,0.3,16,0.001,74.61340206185567,0.7188202342364727,0.6486040803804265,0.6597513882860927,0.5002558798728597,0.5002558798728597,24.25911855697632,148866,Results/Tuning\cm_exp_1154.csv,Results/Tuning\report_exp_1154.csv,Results/Tuning\learning_curve_exp_1154.csv
1155,MFCC+GFCC,64,256,0.2,0.3,16,0.0001,65.72164948453609,0.6240856626338478,0.6368768215984046,0.6260579710144927,0.5860552038280622,0.585498056356823,24.650625705718994,148866,Results/Tuning\cm_exp_1155.csv,Results/Tuning\report_exp_1155.csv,Results/Tuning\learning_curve_exp_1155.csv
1156,MFCC+GFCC,64,256,0.2,0.3,32,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6255556485137423,0.6232709042123846,17.968112468719482,148866,Results/Tuning\cm_exp_1156.csv,Results/Tuning\report_exp_1156.csv,Results/Tuning\learning_curve_exp_1156.csv
1157,MFCC+GFCC,64,256,0.2,0.3,32,0.001,72.80927835051546,0.7173238961914392,0.5989108759012118,0.595753505826585,0.5176828580933648,0.5176828580933648,17.823939561843872,148866,Results/Tuning\cm_exp_1157.csv,Results/Tuning\report_exp_1157.csv,Results/Tuning\learning_curve_exp_1157.csv
1158,MFCC+GFCC,64,256,0.2,0.3,32,0.0001,68.94329896907216,0.6198121198121198,0.5477373830342077,0.5256290584415585,0.5991296433113716,0.596204791036812,18.29670286178589,148866,Results/Tuning\cm_exp_1158.csv,Results/Tuning\report_exp_1158.csv,Results/Tuning\learning_curve_exp_1158.csv
1159,MFCC+GFCC,64,256,0.2,0.3,64,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.5766371956435583,0.5713627950478626,16.657495975494385,148866,Results/Tuning\cm_exp_1159.csv,Results/Tuning\report_exp_1159.csv,Results/Tuning\learning_curve_exp_1159.csv
1160,MFCC+GFCC,64,256,0.2,0.3,64,0.001,68.87886597938144,0.6548159646399536,0.6692475839852738,0.6583857979752408,0.5475361879153918,0.5475361879153918,16.816924810409546,148866,Results/Tuning\cm_exp_1160.csv,Results/Tuning\report_exp_1160.csv,Results/Tuning\learning_curve_exp_1160.csv
1161,MFCC+GFCC,64,256,0.2,0.3,64,0.0001,68.10567010309279,0.5877956925973873,0.5214565117349287,0.4745190581234289,0.6086473509829532,0.6032624395303828,16.690176963806152,148866,Results/Tuning\cm_exp_1161.csv,Results/Tuning\report_exp_1161.csv,Results/Tuning\learning_curve_exp_1161.csv
1162,MFCC+GFCC,64,256,0.2,0.4,16,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6253597687899581,0.6241998023133937,23.6112802028656,148866,Results/Tuning\cm_exp_1162.csv,Results/Tuning\report_exp_1162.csv,Results/Tuning\learning_curve_exp_1162.csv
1163,MFCC+GFCC,64,256,0.2,0.4,16,0.001,74.48453608247422,0.7060675818571442,0.6688986040803804,0.6792149903439637,0.49922524000894086,0.49922524000894086,24.026066303253174,148866,Results/Tuning\cm_exp_1163.csv,Results/Tuning\report_exp_1163.csv,Results/Tuning\learning_curve_exp_1163.csv
1164,MFCC+GFCC,64,256,0.2,0.4,16,0.0001,68.81443298969072,0.6374113475177305,0.5190213222886946,0.4574680765008378,0.5871463987400861,0.5871463987400861,24.04957151412964,148866,Results/Tuning\cm_exp_1164.csv,Results/Tuning\report_exp_1164.csv,Results/Tuning\learning_curve_exp_1164.csv
1165,MFCC+GFCC,64,256,0.2,0.4,32,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6258258333077302,0.6234299353651098,18.24815011024475,148866,Results/Tuning\cm_exp_1165.csv,Results/Tuning\report_exp_1165.csv,Results/Tuning\learning_curve_exp_1165.csv
1166,MFCC+GFCC,64,256,0.2,0.4,32,0.001,73.96907216494846,0.6972915050992754,0.6814618806565425,0.6875502056062843,0.5264715312300502,0.5264715312300502,17.789982557296753,148866,Results/Tuning\cm_exp_1166.csv,Results/Tuning\report_exp_1166.csv,Results/Tuning\learning_curve_exp_1166.csv
1167,MFCC+GFCC,64,256,0.2,0.4,32,0.0001,68.36340206185567,0.600913457011018,0.510273815002301,0.438889784762153,0.5968656794444934,0.5967214373317925,18.259289503097534,148866,Results/Tuning\cm_exp_1167.csv,Results/Tuning\report_exp_1167.csv,Results/Tuning\learning_curve_exp_1167.csv
1168,MFCC+GFCC,64,256,0.2,0.4,64,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6221845736426692,0.6219456154172138,24.1968891620636,148866,Results/Tuning\cm_exp_1168.csv,Results/Tuning\report_exp_1168.csv,Results/Tuning\learning_curve_exp_1168.csv
1169,MFCC+GFCC,64,256,0.2,0.4,64,0.001,67.78350515463917,0.6561147186147187,0.6770210154931737,0.6563573883161512,0.550645855165297,0.5505413345752224,16.74677586555481,148866,Results/Tuning\cm_exp_1169.csv,Results/Tuning\report_exp_1169.csv,Results/Tuning\learning_curve_exp_1169.csv
1170,MFCC+GFCC,64,256,0.2,0.4,64,0.0001,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6015023569906911,0.6015023569906911,16.849286794662476,148866,Results/Tuning\cm_exp_1170.csv,Results/Tuning\report_exp_1170.csv,Results/Tuning\learning_curve_exp_1170.csv
1171,MFCC+GFCC,64,256,0.3,0.3,16,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6248323642787571,0.624174226267228,24.89040184020996,148866,Results/Tuning\cm_exp_1171.csv,Results/Tuning\report_exp_1171.csv,Results/Tuning\learning_curve_exp_1171.csv
1172,MFCC+GFCC,64,256,0.3,0.3,16,0.001,73.06701030927834,0.7143688725490196,0.607332412946771,0.6080808080808081,0.5053711155161948,0.5053711155161948,24.513529062271118,148866,Results/Tuning\cm_exp_1172.csv,Results/Tuning\report_exp_1172.csv,Results/Tuning\learning_curve_exp_1172.csv
1173,MFCC+GFCC,64,256,0.3,0.3,16,0.0001,68.62113402061856,0.6765343743222728,0.5078041110599785,0.42596183276257915,0.5898121961248599,0.5898121961248599,23.710407495498657,148866,Results/Tuning\cm_exp_1173.csv,Results/Tuning\report_exp_1173.csv,Results/Tuning\learning_curve_exp_1173.csv
1174,MFCC+GFCC,64,256,0.3,0.3,32,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6237587772511147,0.6235602451337351,17.631888151168823,148866,Results/Tuning\cm_exp_1174.csv,Results/Tuning\report_exp_1174.csv,Results/Tuning\learning_curve_exp_1174.csv
1175,MFCC+GFCC,64,256,0.3,0.3,32,0.001,73.51804123711341,0.691750624765221,0.6634568185304495,0.6720356329208619,0.5233991023656485,0.5206788768639435,17.78656029701233,148866,Results/Tuning\cm_exp_1175.csv,Results/Tuning\report_exp_1175.csv,Results/Tuning\learning_curve_exp_1175.csv
1176,MFCC+GFCC,64,256,0.3,0.3,32,0.0001,68.23453608247422,0.5640887160653849,0.5017065500843687,0.4132856070417751,0.6020299760071007,0.6008419716680372,18.092081546783447,148866,Results/Tuning\cm_exp_1176.csv,Results/Tuning\report_exp_1176.csv,Results/Tuning\learning_curve_exp_1176.csv
1177,MFCC+GFCC,64,256,0.3,0.3,64,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6262354953314668,0.6220237574269695,16.695887565612793,148866,Results/Tuning\cm_exp_1177.csv,Results/Tuning\report_exp_1177.csv,Results/Tuning\learning_curve_exp_1177.csv
1178,MFCC+GFCC,64,256,0.3,0.3,64,0.001,72.29381443298969,0.7042467138523761,0.5929590427979752,0.5880900651787477,0.5449591036285123,0.5449591036285123,16.725404977798462,148866,Results/Tuning\cm_exp_1178.csv,Results/Tuning\report_exp_1178.csv,Results/Tuning\learning_curve_exp_1178.csv
1179,MFCC+GFCC,64,256,0.3,0.3,64,0.0001,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.602375122808641,0.6006499221248012,16.78547477722168,148866,Results/Tuning\cm_exp_1179.csv,Results/Tuning\report_exp_1179.csv,Results/Tuning\learning_curve_exp_1179.csv
1180,MFCC+GFCC,64,256,0.3,0.4,16,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6256356737639522,0.6243057645110257,24.168301820755005,148866,Results/Tuning\cm_exp_1180.csv,Results/Tuning\report_exp_1180.csv,Results/Tuning\learning_curve_exp_1180.csv
1181,MFCC+GFCC,64,256,0.3,0.4,16,0.001,75.25773195876289,0.7190908825048985,0.6723807332412947,0.6842419811170805,0.5027624750686531,0.5027624750686531,24.98801827430725,148866,Results/Tuning\cm_exp_1181.csv,Results/Tuning\report_exp_1181.csv,Results/Tuning\learning_curve_exp_1181.csv
1182,MFCC+GFCC,64,256,0.3,0.4,16,0.0001,68.87886597938144,0.6226890149189033,0.53256250958736,0.4926384740493774,0.5944414082258375,0.5933971212404531,24.39215850830078,148866,Results/Tuning\cm_exp_1182.csv,Results/Tuning\report_exp_1182.csv,Results/Tuning\learning_curve_exp_1182.csv
1183,MFCC+GFCC,64,256,0.3,0.4,32,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6236653944930515,0.6234118514769786,18.201772212982178,148866,Results/Tuning\cm_exp_1183.csv,Results/Tuning\report_exp_1183.csv,Results/Tuning\learning_curve_exp_1183.csv
1184,MFCC+GFCC,64,256,0.3,0.4,32,0.001,73.2603092783505,0.6895572332095969,0.6828079460039884,0.6857997671109316,0.5119555721411834,0.5119555721411834,17.913036584854126,148866,Results/Tuning\cm_exp_1184.csv,Results/Tuning\report_exp_1184.csv,Results/Tuning\learning_curve_exp_1184.csv
1185,MFCC+GFCC,64,256,0.3,0.4,32,0.0001,68.23453608247422,0.5728744939271255,0.5027956741831568,0.4170370172838754,0.5987364197099531,0.5987364197099531,17.910098791122437,148866,Results/Tuning\cm_exp_1185.csv,Results/Tuning\report_exp_1185.csv,Results/Tuning\learning_curve_exp_1185.csv
1186,MFCC+GFCC,64,256,0.3,0.4,64,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6223801044366692,0.6220282809708708,16.61299777030945,148866,Results/Tuning\cm_exp_1186.csv,Results/Tuning\report_exp_1186.csv,Results/Tuning\learning_curve_exp_1186.csv
1187,MFCC+GFCC,64,256,0.3,0.4,64,0.001,69.3298969072165,0.762216404886562,0.5184384107992024,0.44679678420377894,0.5526744636797136,0.5526744636797136,16.64882493019104,148866,Results/Tuning\cm_exp_1187.csv,Results/Tuning\report_exp_1187.csv,Results/Tuning\learning_curve_exp_1187.csv
1188,MFCC+GFCC,64,256,0.3,0.4,64,0.0001,67.65463917525774,0.5183678214368752,0.5018177634606534,0.42545139185916514,0.6132840113614195,0.603693688108075,16.73391628265381,148866,Results/Tuning\cm_exp_1188.csv,Results/Tuning\report_exp_1188.csv,Results/Tuning\learning_curve_exp_1188.csv
1189,MFCC+GFCC,128,64,0.2,0.3,16,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6261320615687022,0.6241344124644106,24.84890365600586,75202,Results/Tuning\cm_exp_1189.csv,Results/Tuning\report_exp_1189.csv,Results/Tuning\learning_curve_exp_1189.csv
1190,MFCC+GFCC,128,64,0.2,0.3,16,0.001,70.42525773195877,0.6798114275178495,0.5542299432428287,0.5264464672343272,0.5432935037667835,0.5432935037667835,24.646191835403442,75202,Results/Tuning\cm_exp_1190.csv,Results/Tuning\report_exp_1190.csv,Results/Tuning\learning_curve_exp_1190.csv
1191,MFCC+GFCC,128,64,0.2,0.3,16,0.0001,69.9742268041237,0.6630245203652405,0.5487498082527995,0.518615548455804,0.5877611125872387,0.5832578651304168,24.45625638961792,75202,Results/Tuning\cm_exp_1191.csv,Results/Tuning\report_exp_1191.csv,Results/Tuning\learning_curve_exp_1191.csv
1192,MFCC+GFCC,128,64,0.2,0.3,32,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6237165119196918,0.6232379125582205,18.233612775802612,75202,Results/Tuning\cm_exp_1192.csv,Results/Tuning\report_exp_1192.csv,Results/Tuning\learning_curve_exp_1192.csv
1193,MFCC+GFCC,128,64,0.2,0.3,32,0.001,69.52319587628865,0.6347926521706484,0.5585174106458046,0.5423612691268285,0.5587792375603238,0.5587792375603238,18.337743759155273,75202,Results/Tuning\cm_exp_1193.csv,Results/Tuning\report_exp_1193.csv,Results/Tuning\learning_curve_exp_1193.csv
